image,caption
http://images.cocodataset.org/val2014/COCO_train2014_000000093298.jpg,a lady wearing a straw hat looking at some beach towels.
http://images.cocodataset.org/val2014/COCO_train2014_000000093298.jpg,A woman looking through kites on display in a store.
http://images.cocodataset.org/val2014/COCO_train2014_000000093298.jpg,A woman in a straw hat is looking at store items.
http://images.cocodataset.org/val2014/COCO_train2014_000000093298.jpg,A woman in an ethnic hat browses through robes.
http://images.cocodataset.org/val2014/COCO_train2014_000000093298.jpg,A woman wearing a hat shopping in a store.
http://images.cocodataset.org/val2014/COCO_train2014_000000392618.jpg,A blurry picture of a city street.
http://images.cocodataset.org/val2014/COCO_train2014_000000392618.jpg,A traffic light suspended over a city street.
http://images.cocodataset.org/val2014/COCO_train2014_000000392618.jpg,The glow from the lights are super blurry.
http://images.cocodataset.org/val2014/COCO_train2014_000000392618.jpg,Blurry picture of distorted stoplights and traffic at dusk.
http://images.cocodataset.org/val2014/COCO_train2014_000000392618.jpg,A blurred picture with fireworks and smoke at the back.
http://images.cocodataset.org/val2014/COCO_val2014_000000172201.jpg,Two trucks carrying logs are traveling up a hill.
http://images.cocodataset.org/val2014/COCO_val2014_000000172201.jpg,Two logging trucks are driving on a winding, hilly road.
http://images.cocodataset.org/val2014/COCO_val2014_000000172201.jpg,A couple of log trucks carrying large timber pieces up a hill.
http://images.cocodataset.org/val2014/COCO_val2014_000000172201.jpg,A couple of trucks are hauling some trees.
http://images.cocodataset.org/val2014/COCO_val2014_000000172201.jpg,A painting shows trucks holding logs travelling on a country road.
http://images.cocodataset.org/val2014/COCO_train2014_000000304958.jpg,A miniature laptop and coffee cup on top of a box.
http://images.cocodataset.org/val2014/COCO_train2014_000000304958.jpg,A laptop computer sitting on top of a wooden chest.
http://images.cocodataset.org/val2014/COCO_train2014_000000304958.jpg,A cake with a laptop on it and a cup of coffee on it (cake decorations).
http://images.cocodataset.org/val2014/COCO_train2014_000000304958.jpg,An old laptop sitting on top of wooden box on top of the table.
http://images.cocodataset.org/val2014/COCO_train2014_000000304958.jpg,A realistic-looking cake of a laptop and Starbucks drink on a wooden box.
http://images.cocodataset.org/val2014/COCO_train2014_000000486449.jpg,A white park parked in a parking lot next to a building.
http://images.cocodataset.org/val2014/COCO_train2014_000000486449.jpg,A car is sitting outside of a building and palm trees.
http://images.cocodataset.org/val2014/COCO_train2014_000000486449.jpg,a man sits atop a elephant as is marches near by cars.
http://images.cocodataset.org/val2014/COCO_train2014_000000486449.jpg,many motorcycles parked near a car and trees.
http://images.cocodataset.org/val2014/COCO_val2014_000000076522.jpg,A black and white cat laying on top of a couch.
http://images.cocodataset.org/val2014/COCO_val2014_000000076522.jpg,A black and white cat is laying on the couch.
http://images.cocodataset.org/val2014/COCO_val2014_000000076522.jpg,A black and white cat sleeping with its head on top of a remote controller.
http://images.cocodataset.org/val2014/COCO_val2014_000000076522.jpg,A cat's head rests on a remote while it naps.
http://images.cocodataset.org/val2014/COCO_val2014_000000076522.jpg,Kitten resting on sofa with it's head laying on a remote control.
http://images.cocodataset.org/val2014/COCO_val2014_000000565693.jpg,there is a little boy dressed as santa sitting on the bench.
http://images.cocodataset.org/val2014/COCO_val2014_000000565693.jpg,Some people sitting on a long bench wearing funny hats.
http://images.cocodataset.org/val2014/COCO_val2014_000000565693.jpg,A couple of people sitting next to a miniature Santa Clause.
http://images.cocodataset.org/val2014/COCO_val2014_000000565693.jpg,Parents and children dressed up as Santa Claus sit on a park bench.
http://images.cocodataset.org/val2014/COCO_val2014_000000565693.jpg,A group of people on a bench all dressed in Christmas hats.
http://images.cocodataset.org/val2014/COCO_val2014_000000199257.jpg,a green sign on a pole with a street light.
http://images.cocodataset.org/val2014/COCO_val2014_000000199257.jpg,Street signage directs traffic moving right along Broadway.
http://images.cocodataset.org/val2014/COCO_val2014_000000199257.jpg,a pole that has a sign on it.
http://images.cocodataset.org/val2014/COCO_val2014_000000199257.jpg,A street with a stoplight on the yellow light.
http://images.cocodataset.org/val2014/COCO_val2014_000000199257.jpg,A picture of a traffic sign that says no turn on red arrow.
http://images.cocodataset.org/val2014/COCO_train2014_000000050511.jpg,A couple of people riding a wave on top of surfboards.
http://images.cocodataset.org/val2014/COCO_train2014_000000050511.jpg,Two surfers finishing their runs on small waves.
http://images.cocodataset.org/val2014/COCO_train2014_000000050511.jpg,a male and female in surfer swimsuits riding a wave on surfboards.
http://images.cocodataset.org/val2014/COCO_train2014_000000050511.jpg,A man and a woman holding surfing in the ocean.
http://images.cocodataset.org/val2014/COCO_train2014_000000050511.jpg,A man and woman are holding hands while surfing on the sea.
http://images.cocodataset.org/val2014/COCO_train2014_000000063247.jpg,A man with a suit and sunglasses leans on a railing.
http://images.cocodataset.org/val2014/COCO_train2014_000000063247.jpg,A man wearing a suit is leaning on a wooden rail.
http://images.cocodataset.org/val2014/COCO_train2014_000000063247.jpg,The man is sitting on the post beside the water.
http://images.cocodataset.org/val2014/COCO_train2014_000000063247.jpg,A man in a suit leaning on a rail near water.
http://images.cocodataset.org/val2014/COCO_train2014_000000063247.jpg,A man in a suit is leaning on a rail near the water.
http://images.cocodataset.org/val2014/COCO_train2014_000000327020.jpg,A street sign that is hanging from a pole.
http://images.cocodataset.org/val2014/COCO_train2014_000000327020.jpg,Group of street lights shining in the center of a downtown area.
http://images.cocodataset.org/val2014/COCO_train2014_000000327020.jpg,A traffic light and street sign in a large city.
http://images.cocodataset.org/val2014/COCO_train2014_000000327020.jpg,some street lights close to a line of skyscrapers.
http://images.cocodataset.org/val2014/COCO_train2014_000000327020.jpg,A red traffic light in a city with tall buildings.
http://images.cocodataset.org/val2014/COCO_train2014_000000018347.jpg,A teddy bear looks worn and old next to a tree.
http://images.cocodataset.org/val2014/COCO_train2014_000000018347.jpg,A angry looking stuffed animal placed near a tree.
http://images.cocodataset.org/val2014/COCO_train2014_000000018347.jpg,A cute scruffy looking fake bear near a tree.
http://images.cocodataset.org/val2014/COCO_train2014_000000018347.jpg,A teddy bear after it was left out in the rain.
http://images.cocodataset.org/val2014/COCO_train2014_000000018347.jpg,A closeup of a worn teddy bear in front of a tree trunk.
http://images.cocodataset.org/val2014/COCO_train2014_000000445355.jpg,A man wearing a suit and tie with a black mask on his face and chains on his arm.
http://images.cocodataset.org/val2014/COCO_train2014_000000445355.jpg,A man dressed in a black suit with a black plastic mask holding a green ball and looking very serious.
http://images.cocodataset.org/val2014/COCO_train2014_000000445355.jpg,a man in a suit wearing a black mask and chains.
http://images.cocodataset.org/val2014/COCO_train2014_000000445355.jpg,A man dressed in a suit and a leather mask.
http://images.cocodataset.org/val2014/COCO_train2014_000000445355.jpg,A man accessorizes his office attire with a gimp mask and ball gag.
http://images.cocodataset.org/val2014/COCO_train2014_000000228669.jpg,A living room, a kitchen, and a bathroom in a house.
http://images.cocodataset.org/val2014/COCO_train2014_000000228669.jpg,A white themed living room  with off white couches.
http://images.cocodataset.org/val2014/COCO_train2014_000000228669.jpg,There is carpet on the floor in the room.
http://images.cocodataset.org/val2014/COCO_train2014_000000228669.jpg,a living room and dining room with furniture.
http://images.cocodataset.org/val2014/COCO_train2014_000000228669.jpg,A living room filled with furniture and a table.
http://images.cocodataset.org/val2014/COCO_train2014_000000007931.jpg,Materials for knitting are placed in a cup holder.
http://images.cocodataset.org/val2014/COCO_train2014_000000007931.jpg,A car's cup holder being used to hold yarn, a needle and a pair of centers.
http://images.cocodataset.org/val2014/COCO_train2014_000000007931.jpg,Cup holders in a car with siccors in yarn in them.
http://images.cocodataset.org/val2014/COCO_train2014_000000007931.jpg,A blue ball of yarn with a needle sticking out and a small pair of scissor in the console of a grey car.
http://images.cocodataset.org/val2014/COCO_train2014_000000007931.jpg,A close up of a car cub holder with a pair a scissors and yarn.
http://images.cocodataset.org/val2014/COCO_train2014_000000320785.jpg,a pitcher leaning over after throwing a ball.
http://images.cocodataset.org/val2014/COCO_train2014_000000320785.jpg,A child pitcher throws the baseball from the mound.
http://images.cocodataset.org/val2014/COCO_train2014_000000320785.jpg,A baseball player throwing a ball on the field.
http://images.cocodataset.org/val2014/COCO_train2014_000000320785.jpg,there is a young baseball player that has thrown the ball.
http://images.cocodataset.org/val2014/COCO_train2014_000000320785.jpg,A man throwing a baseball at a game.
http://images.cocodataset.org/val2014/COCO_train2014_000000119600.jpg,A red fire hydrant in the middle of a dirt field.
http://images.cocodataset.org/val2014/COCO_train2014_000000119600.jpg,A red fir hydrant in an empty dirt covered area with houses in the background.
http://images.cocodataset.org/val2014/COCO_train2014_000000119600.jpg,a hydrant in a place near some houses.
http://images.cocodataset.org/val2014/COCO_train2014_000000119600.jpg,A red fire hydrant sitting in the middle of a dirt field.
http://images.cocodataset.org/val2014/COCO_train2014_000000119600.jpg,A fire hydrant in a dirt field with houses in the background.
http://images.cocodataset.org/val2014/COCO_train2014_000000554381.jpg,The boy is jumping into the air on the skateboard.
http://images.cocodataset.org/val2014/COCO_train2014_000000554381.jpg,A skateboarder doing a jump of stairs through confetti.
http://images.cocodataset.org/val2014/COCO_train2014_000000554381.jpg,a man standing on a skateboard up in mid air.
http://images.cocodataset.org/val2014/COCO_train2014_000000554381.jpg,The boys is in mid air on a skateboard.
http://images.cocodataset.org/val2014/COCO_train2014_000000554381.jpg,A male skateboarder launches off of stairs with confetti around him.
http://images.cocodataset.org/val2014/COCO_train2014_000000158036.jpg,double decker tour bus with open roof rides down the street.
http://images.cocodataset.org/val2014/COCO_train2014_000000158036.jpg,a double-decker bus goes down a busy city street.
http://images.cocodataset.org/val2014/COCO_train2014_000000158036.jpg,Two people sit on the roof of the red tourist bus.
http://images.cocodataset.org/val2014/COCO_train2014_000000158036.jpg,a red bus double Decker type on a city street.
http://images.cocodataset.org/val2014/COCO_train2014_000000158036.jpg,A double decker bus driving in the street.
http://images.cocodataset.org/val2014/COCO_train2014_000000379433.jpg,a salad with broccoli and cabbage in a bowl.
